id	document	label
21658716	이거 맞는듯 감사합니다	1
21785346	다 읽게다란 마인드로 하다가 도저히 못 견디겠어서 스킵 깔짝 하고	1
21795516	저만 패치파일이 msi로 다운되나요..?	1
21630813	다 같은 제작사 인줄 몰랐네 ㅋ	1
7681	요즘 사전섭외없이 저렇게 방송나올수있는 세상도아니고 바가지씌운거보다는 얼간이 이미지때문에 만들어진상황인것 같은데	1
5947	은근히 옷발 안나~~	1
21635896	그림체가 ㅗㅜㅑ	1
21836703	갓겜같기도하고 똥겜일거같기도하고	1
8323	이게왜 실검이냐ㅡ	1
21844487	처녀플 가능하다고 햇던거 같던데	1
21841151	이런거 들을때마다 매번	1
21641486	이츠키개껄령	1
630	국산차도 차값이 너무 비싸졌어 고급차 큰차만 좋아하는 국민성 때문이지	1
8453	김치년들이 문제야	0
21768712	솔직히 포상입니다	1
3468	머리 좀 묶어 주셔요~~	1
9802	다른 범죄 도박 마약등 그런건 안막냐 정부야?	1
21649556	다른쪽 통로들 찾아보면 있어요	1
21832471	저 게이란 사람은 힘이 존나 쎄서 아팠는데 다음 마사지사는 여자로 해달라 하니까 딱 좋았음	1
6045	빈곤국에서 실험하겠다는소리로 들리네	1
21818938	야만화인데 중요부위 다 가리네	1
9049	이 두 튀기들 좀 안 나왔으면 좋겠네. 꼴배기 싫어 진짜...	0
21842832	똑같은 말을 좆같이 해서 욕을 먹는 재주가 있네	1
2928	시아버지한테 며느리는 얼마나 불편한 사이인데.. 시아버지가 정신병있지 않은이상 며느리 머리채잡는게 말이돼? 얼마나 며느리가 막장이었으면 시아버지가 며느리 머리채를 잡겠냐	0
4718	핵융합로 완성! 발표를 못하는 이유>> 세계석유시장때문에... 미국주가곤두박질 중동은 거지나라로전락하고러시아는 다시 3개국으로쪼개짐 짱깨는 기름값요동 처서 개망함 일본은 지네가쓸 기름만 뽑아냄 한마디로핵융합로완성은 경제를 요동 치게만들고 새로운 경제구조를 만들게된다 그게 이반도놈들이이룬 성과다 헤헤	0
5131	너같은새끼들만 그렇게 생각하겠지 닉값 존나 하네?	0
21789112	오오 부탁해!! +ㅅ+	1
21646132	혼자먹기 넘모비싸요	1
21776194	h스테이터스에서 음란도랑 봉사도 레벨은 원래 미번인건가요? lv1은 번역이 되어있는데 전캐릭 lv2와 lv3은 미번으로 남아있습니다. 게임하는데 지장은 없지만 아쉬워서 써봅니다.	1
21707328	재접 100% ㅋㅋ	1
21667047	이상한것에 꼴리는 나를 이해못함	1
21702863	그럴땐 한번더치자!	1
21789515	PC로 할 때는 못 느꼈는데	1
1230	어제 직원식당에서 쏘세지 배식 담당인 씬이 존나 웃겼는데 ㅋㅋ	0
6441	저런애들이 아다랑 스시녀 찾았던 거냐?	0
21699738	임간합숙...아부부 개새끼...	1
21825069	ㅠㅠ 한번 해보겠습니다 감사합니다	1
4036	왜 김지석 기시에 홍진영자매 악플다냐? 이해불가다 보기싫으면 보지마 니들은 보기싫어도 난 홍지매 재밌으니까 홍선영언니 끼많고 재밌더만 웃는 모습이 너무 귀엽고 천진난만하심 계속 보고싶음	1
7987	저기 올라오는거 99프로가 소설인데 그걸 또 사실인냥 믿고 퍼오는 새끼는 뇌가 있는새끼냐 이런새끼가 민좆당 뽑는 새끼들임 ㅁㅈㅎ	0
2046	2020년 상반기 현대차 국내판매단가 3340만원 해외판매단가 1800만원	1
21661370	띵작인데 손이 안가..	1
21859519	진짜 CG 몇 개 보려고 30시간 넘게 해야하고 이런건 시간 남아도는 사람이 아니면 못 해먹겠음	1
1690	인생을 더럽게 살면 이렇게 빛볼 타이밍에 발목을잡히지. 잡음이 끊임없더니.. 청소년들아 미래에 모든게 다 되돌아온다 착하게살자	1
8253	헐 넘 이쁘네... 성인되면 장난아닐듯	1
21654648	말씀하시는걸보니 야겜력이 장난아니시군!	1
21653531	렬루 혜자 ㅋㅋ	1
21721282	제가 mega 링크 디코딩 안하고 올렸었나요??? 그래서 경고처리+운영진 임의 수정 되었고요? 오 세상에... 실수였습니다. 주의하겠습니다.	1
21638163	이게 패치버전인지 초판인지는 모르겠는데	1
21815057	뜨끔	1
21747007	어?	1
6141	사기당하는거 유튭채널 개설하면 돈 존나게 벌듯	0
21881261	오 이런 가사 없는 노래 좋음, 노래도 좋네	1
761	꽈뚜룹한테 얼마나 화났으면 순간이동해서 오노	1
21797795	(C97) [乱視 君 (santa)] 催眠 宅訪問 ~七瀬 場合~ [韓国翻訳] 짤 작품 알려드림	1
21646997	감사합니다 !	1
6558	가정폭력자가 죽어줘서 용서가 되는겁니다. 살아서 계속 얼쩡되면 결국 자식을 망칩니다. 미국이라 미국 경찰이라 행운이었습니다. 한국 오지 마시고 앞으로 더 큰 일 이루시길 기원합니다.	1
2643	낸시랭 좋은 분 만나시지...올라오는 기사보니 안타까워서 처음으로 댓글남겨 봅니다.	1
21772259	다행이다 안봐서	1
21859855	난 반대로 NTR이라고해서 받았는데 아무리봐도 NTR 아닌게 몇개씩 있어서 화났음	1
9625	맛녀는 게스트나온화는 무조건거른다	1
21876189	가로줄이 시도때도 없이 나타나는 게 아니여서 그렇게 걱정할 필요는 없음	1
6327	보기좋은커플 ㅎㅎㅎ 보는내내 기분좋음~!!	1
1583	외향적인것으로 평가하는 요즘 사람들에 주는 교훈같은 스토리	1
7980	지금보니까 교관들 말투 전국구네	1
5089	니엠착한불고기	0
2346	말이너무 많고 쓸데 업이난해	1
21819150	이거 엔딩에서 그거 늘어나는거 보니 고추 팍 식더라	1
21770876	옛날겜이지만 robf 재밌게했었음	1
21647655	대망의 완결편	1
1911	저번주부터 안 본 보람이 있군 ㅋ 문식이 장면만 찾아보면 그걸로 만족. ㅋㅋ	1
21820678	댓글달렸대서 봤더니 아카콘이면 좀 시무룩하긴함 ㅋㅋ	1
8491	안타깝지만 탄수화물 끊고 뺀거면 조금만 먹어도 다시 돌아올 킹능성이 있어요다시 천천히 영양소 골고루 섭취하면서 빼봅시다	1
3862	복싱에선 여태 일본이 많이 쳐발렸다..	0
9755	오지랍 넓은 열폭 가난한 개티즌들 오늘도 쥐랄 ㅋㅋ 슈가 도박하든 빚이 있든 어딜 여행가든 니네가 손해본거있냐ㅋㅋ 제발 그 선생질들좀 그만해라 역겹다	0
9295	이휘재 오빠한테 사과하세요. 휘재오빠 욕먹은 생각하면 아휴 열받아.	1
21878782	보보꼭보나, 보보꼭보 아니더라도 교배 프레스 같이 노골적으로 성행위 보여주는 건 R-18 실사라 ㄴㄴ	1
21707225	4회차하면서 플탐이 어케됨?	1
5781	종국이가 낫구만 얼굴이 다가아니다 사람은	1
21858732	영웅전희 골드	1
9325	이건 무슨 개똥 같은소리야...국산차가 더 흔해 빠졌는데....g80 gv80만 봐도 요즘 길거리 흔해져서 전혀 고급감이 안느껴지더라	0
21761269	과금이 필요하다	1
5888	이거 엠비씨 무슨생각이냐?	1
4156	전라디언을 조심하자	0
2578	넘 재미있어요	1
217	힘내세요~ 응원합니다!!	1
21788289	일본은 무협에 관심없고 우리나라는 불법이니 중국이 만들어야 하는데...중국은 중국어로 만들어서 볼 일이 없겠지 ㅜㅜ	1
21650403	야겜으로도 재미있지만 그냥 게임으로도 재미있음.	1
21857962	1, 2 잔득 꼴리게 해놓고 끝나서	1
21848866	서양 그림체도 괜찮은데 떡신 보면 동양 그림체 특유의 꼴리는 표정이랑 분위기가 서양엔 안 느껴져서 꼬무룩	1
1480	하아...저 아이 엄마는 이제 후회로 매일을 울겠지..ㅜ 들어와 있게 할걸이라고..자기 잘못도 아닌데... 음주운전을 도대체 왜 하는겁니까..ㅡㅡ^ 아이의 명복을 빌어요ㅜ	1
249	하늘같은 남편한테 반말하는것만 봐도 구해선이 죽일련이다 남편이 니 몸종이냐 밸아먹을논아	0
21667907	딱봐도 쥬지털인데	1
21768585	what about girls?	1
21706610	뭔가 같은 작품에서 결말이 ntr 순애 두개다 있으면 자연스럽게 머리속에서 순애엔딩 후일담으로 ntr이 자동재생되서 킹받음	1
8474	그만좀비꼽시다ㅡ솔직히 딸이 대세니 그냥 할수있는말같은디ㅜ왜들그렇게...그냥..건강히 낳길 축복해줍시다~	1
21792654	아 이게 그거구나 ㄱㅅㄱㅅ	1
6757	2차 임상 결과는 왜 공개 안하는데? 그리고 딸이 백신 맞았는지 어쨌는지는 어떻게 알고? 못믿겠다 나는	1
21794400	중간이 젤 잘그린다	1
8791	1500만원 무식한 새끼는 ㅁㅈㅎ	0
8743	ㅋㅋㅋ 참 갈수록 병신들 개소리는멍~~~멍 형보 수지나 해라 ㅡ	0
5236	삥 정도껏 뜯어야지 ㅉㅉ	0
21657189	아 그렇군요! 제가 아예 다른부분을 질문하고 있었네요...	1
325	최정훈도 꼭 퇴출시켜주세요잔나비 잔챙이 보컬 퇴출 운동 시작합시다 !	0
21650077	본 스테이지만 100개고 엑스트라 스테이지까지 합치면 120판임. 근데 매 스테이지마다 머리 엄청 굴려야해서 기본 5~10분은 걸림 ㅋㅋ	1
5950	강타 지디 영웅재중 탑 방탄 동해 이특 시원 애들만 잘생기고 비쥬얼좋음	1
21815498	나쁘진 않았는데 노력대비 보상이 좀 적은 게임...	1
2142	양아치네 일본놈들	0
21802519	2만 하다 지루해서 접었는데 다시해볼까	1
2669	불편하면 안보면된다에 한표	1
7382	오늘은 또 어떤 ㅂㅅ같은 내용인가해서 들어와봤는데 개ㅂㅅ이네	0
1788	아놔 이 또라이들 긴머리에 왼쪽볼에 점 있고 이쁘면 다 아이유냐? 우길껄 우겨야지 아예 웹툰을 보지 말던가 지들이 실컷보더니 단지 맘에 안들면 여성혐오 얘기만하고 왜 남자혐오는 없냐?	0
21800197	벌써 가슴이 웅장해진다	1
21640396	이리&소피도 복구 가능하신가여???	1
21671691	씻어주는데 너는 왜 벗어	1
709	그걸 좋다고 추종하는 대깨문~ 맘카페년들 또한 같은 부류지~~~~~~비정상 족속들이 사라저야 이나라가 세계최강이된다 !!!!!	0
2405	그래 광고는 이렇게 하는거지 암 ㅋㅋ 대본을 끊지않고 아주 자연스러운 흐름으로 치고들어갔고 지무비식 맨인블랙 짤로 괴리감마저 없에버림	1
2957	지랄들한다 지랄들해	0
21638868	담배끊는거 진짜쉽던데..	1
21714610	취향이 확고하고 뚝심있는 외길 개성이 있어서 맘에 듦 ㅋㅋㅋ	1
3447	김성주 꼴보기 싫어서 안봄	0
3339	여기서 악플다는 사람들너네 가족이라고 생각해봐라 ㅉㅉ	0
5847	나도 마음씨 착하고 어린 설리가 실연의 아픔이 좀 커보여 안되보이긴했었음.. 연애해본사람과 실연당해본 사람은 알거다.	1
21648570	정말 미안한데 기억나는게 그거밖에 없음.. 아마 제목이 음란도 max 뭐였을거 같은데 기억이안남..	1
21779109	천천히 하는데수	1
3160	우리나라 남자로 태어나 가장으로 산다는게 고달픔 경제적책임 요즘에는 육아.살림도 도와줘야 됨 ㅠㅠ	1
9504	이런 훌륭한 사람은 KBS프로에서 많이 소개되야한다. 연예인들이 쓸데없이 먹고 노는 프로그램 대신.	1
4374	아이유 어제 사극연기씬은 놀라울정도로 대단했어요. 이젠 가수보다 배우가 더 잘어울리는듯	1
21795516	I'm sorry, but an uncaught exception occurred.	1
21701251	이 작가분 주인공이 ntl 하는것도 그리신거 같던뎅	1
21860116	카이트가 귀축왕 기준 169/170	1
9382	그래서 내가 아예 썅그지 동네도 개인택시 없으니 예시가 잘못됐다는 말인데 혼자 뭔 씹소리야	0
5085	존나 병신같네 ㅋㅋ	0
8708	역시 도로위든 어디든 기운 안젛은 새끼는 걸러야되는게 진리인거 같다 ..	0
7422	놀라울 27 후ㄷㄷ	1
21819615	굴러야 좋은 상이 있고 행복해야 좋은 상이 있는데 저 여주는 해피엔딩이 좋아보이네	1
5360	그냥 사귀어라*^^*	1
21801417	최근 공지 봐주세요 제발	1
21703214	ㄹㅇ	1
9869	얘가뭔죄고 맷퇘지들아ㅋㅋㅋ	0
9215	너무 안타깝네요....삼가 고인의 명복을 빕니다하늘나라에서 부모님과 아이를 잘 지켜주시길.....	1
21667047	스캇 이해못해	1
21881609	너무어렵다 이거ㅋㅋㅋ 스테이지하나에 목숨 30개는 쓴듯	1
21832995	똥겜 까지는 아니고 애정엔딩이 좋은 겜	1
21667907	침흘리는거잖아 파남충아	1
4483	'일본이 모든 음식의 기원한 곳이라고 한거 너잔아 씨발년아'	0
21649526	최소 2개 대충 4개 정도 생기면 클리어 무조건 쉬움	1
2668	이커플 애정합니다ㅎㅎ	1
2884	에릭 결혼했어?	1
21776735	먼 내용임??	1
9365	보라할거면 세팅이랑 컨텐츠 아이디어 도와주는 매니저를 뽑아봐. 세팅때문에 스트레스 받고 채팅창에 감창났다면서 막 올라오니까 두번째로 또 스트레스 받고 왜 그렇게 힘들게 하는거야 편하게 갈수있잖아.	1
21807584	겟 럭키 인생곡이였는데 은퇴해부렸네	1
21803432	저게 작은거면 큰건 관통되겠네	1
3725	이늙은거는 나중에 이혼위자료 많이 받으려고 하는거 딱 보이는데 ..ㅎㅎ 남편이 잘버니까 .그냥 먹구살기 딱이니까 ..인기두 없어 나이두 많아 얼굴도 안돼 ..이 할머니 도대체 머를 잘해서 젊은 남자를 꼬셧을가 ㅎㅎ 멀가 대체	0
5717	뭘끝내? 국가에서도 더이상 연기 없데고 본과4학년도 시험 안본데니까? 이런글 자꾸 쓰는 기자분들은 저의가 뭡니까?	1
4977	기상청 하는일 날씨보고 그냥 바꾸면됨 진짜 해도해도 너무할정도로 안맞음 비온다고했다가 일정다취소하면 쨍쨍해서 다시 보면 바꿔놨음니네들 하는일이 뭐냐 진짜??	1
21647799	고맙읍니다!	1
3979	병신 금오공대 발린지가 언젠데 ㅉ ㅉ	0
21724235	연애나 결혼 관계없으면 아무런 문제 없긴함	1
280	현빈 눈빛너무 안좋네...	1
21787784	ㅇㅋ	1
21636508	잣파는 본인 주장으로는 호모고 토라타로는 자기 취향이 없다고 안 함. 애초에 히로인들이 토라타로에게 호감이 전혀없기도 하고	1
6389	당신을 믿습니다꼭 전보다 더 건강한 모습으로 만나요멋진 허지웅 화이팅!	1
7607	징글징글한 촛불여잔데... 일장기 두르겠냐?	0
1241	보기싫으면 안보면 되는거지 굳이 보고와서 몰입이 안된다느니 뭐니ㅋㅋ 그렇게 싫으면 자기가 작가하든가	0
5402	보빨러들은 당해도 돼.결혼하면 세금 몇푼 아끼겠다고 공동명의하는 흑우없제??결혼하면 재산을 무조건 5:5로 나누는 거 아니다.결혼기간 기여도 겷혼전재산 다 따져서 나누는거다.근데 대책없이 그냥 공동명의하면 무조건 5:5로 나뉘게 됨. 남자가 돈 더 많이 해가도 똑같이 5:5로 쳐나뉜다.공동명의해서 아끼는 세금은 10억이상 자산가들에게나 해당되니까. 개뿔도 없으면서 세금 아끼자고 공동명의하는 년들 있으면 이혼해라.	0
21793741	처녀가 따이는 H씬이 아니였지만 스킵을 누르면 처녀가 따이는 버그로 인해 처녀가 사라졌습니다	1
21719164	빅젖	1
665	술이식기전 ㅂㅅ아	0
641	맨위에사진은 아오이츠카사닮게 나왔네요	1
